timestamp,bearing_1,bearing_2,bearing_3,bearing_4
5002250,0.054,0.037,-0.032,-0.078
5002251,0.029,-0.029,0.083,-0.049
5002252,-0.098,0.017,0.105,0.002
5002253,-0.088,-0.171,-0.081,0.042
5002254,-0.005,0.059,-0.103,0.071
5002255,0.027,-0.010,0.093,0.002
5002256,-0.002,-0.039,-0.020,0.000
5002257,-0.020,-0.056,-0.117,-0.012
5002258,0.010,-0.125,-0.056,0.076
5002259,0.076,0.046,-0.063,0.120
5002260,0.029,-0.071,-0.071,0.032
5002261,0.027,0.051,0.005,-0.122
5002262,0.002,-0.054,0.015,-0.107
5002263,-0.005,0.044,-0.171,-0.022
5002264,0.024,-0.051,-0.088,0.059
5002265,0.039,-0.042,-0.037,0.093
5002266,0.107,-0.027,-0.061,-0.044
5002267,0.022,0.156,-0.129,-0.044
5002268,-0.042,0.017,-0.010,0.002
5002269,-0.066,-0.083,-0.049,-0.015
5002270,-0.056,0.017,-0.151,-0.024
5002271,-0.024,-0.010,0.039,0.044
5002272,-0.002,0.100,-0.059,-0.024
5002273,-0.073,-0.154,-0.071,0.042
5002274,-0.129,-0.149,-0.022,-0.054
5002275,-0.098,-0.107,0.088,0.010
5002276,0.017,-0.112,-0.081,0.088
5002277,0.024,-0.110,-0.115,0.083
5002278,-0.049,-0.078,-0.085,0.000
5002279,0.007,-0.034,0.046,-0.061
5002280,0.103,-0.027,-0.063,-0.042
5002281,0.078,0.112,-0.022,-0.005
5002282,0.015,0.015,0.098,-0.007
5002283,-0.183,0.144,-0.015,0.005
5002284,-0.078,0.024,-0.203,-0.039
5002285,0.188,0.085,-0.142,-0.125
5002286,0.129,-0.012,0.071,-0.144
5002287,-0.024,0.068,-0.037,-0.056
5002288,-0.088,0.076,0.044,0.059
5002289,0.015,0.029,-0.059,0.010
5002290,0.042,0.115,0.095,-0.093
5002291,-0.002,0.044,0.154,-0.076
5002292,-0.090,-0.056,-0.010,-0.044
5002293,-0.076,-0.085,-0.010,0.020
5002294,-0.022,-0.076,0.254,0.061
5002295,-0.068,-0.093,0.171,0.085
5002296,-0.083,0.093,0.042,-0.024
5002297,-0.125,-0.120,0.205,-0.002
5002298,-0.110,-0.112,0.127,-0.027
5002299,0.090,0.049,0.090,-0.002
5002300,0.142,0.037,0.037,0.061
5002301,0.027,-0.103,0.068,0.068
5002302,0.039,-0.046,-0.010,-0.010
5002303,0.039,0.151,-0.005,-0.071
5002304,0.073,0.049,0.093,-0.027
5002305,-0.061,0.107,0.105,0.024
5002306,-0.020,0.034,0.007,0.037
5002307,-0.088,0.139,-0.032,0.005
5002308,0.027,-0.005,-0.127,0.020
5002309,0.151,0.005,-0.051,0.073
5002310,-0.020,0.059,0.076,-0.044
5002311,-0.083,0.085,0.022,-0.071
5002312,-0.020,0.039,0.007,-0.012
5002313,0.000,-0.110,-0.022,0.039
5002314,-0.066,-0.007,0.027,0.010
5002315,-0.083,-0.066,0.046,0.054
5002316,-0.078,-0.071,-0.012,0.002
5002317,-0.081,-0.037,-0.032,-0.007
5002318,-0.068,0.012,-0.095,0.000
5002319,-0.010,-0.137,-0.083,0.054
5002320,0.017,-0.095,0.176,0.002
5002321,-0.032,0.032,0.027,-0.061
5002322,0.017,0.042,-0.068,-0.081
5002323,0.022,0.146,0.212,-0.078
5002324,-0.020,-0.005,0.059,-0.044
5002325,0.020,0.034,-0.127,-0.034
5002326,-0.005,0.117,0.010,-0.066
5002327,0.020,0.173,0.154,-0.098
5002328,0.120,0.039,-0.137,-0.154
5002329,0.054,0.144,0.020,-0.103
5002330,-0.059,0.098,0.066,-0.032
5002331,-0.061,0.020,0.022,0.015
5002332,0.002,0.078,-0.166,-0.046
5002333,0.049,-0.027,-0.029,-0.054
5002334,-0.017,0.054,0.215,-0.046
5002335,-0.093,-0.034,0.110,0.022
5002336,-0.122,0.034,-0.100,0.044
5002337,-0.071,-0.046,-0.156,-0.017
5002338,-0.027,-0.051,-0.017,0.020
5002339,-0.027,-0.027,0.093,0.042
5002340,0.000,0.002,0.127,-0.034
5002341,0.105,-0.022,0.073,-0.046
5002342,0.068,0.010,-0.063,0.015
5002343,0.051,0.110,-0.139,0.037
5002344,-0.007,-0.015,-0.090,0.090
5002345,0.010,-0.051,-0.095,0.037
5002346,0.061,0.132,-0.046,-0.020
5002347,-0.017,0.178,-0.051,0.017
5002348,-0.032,0.012,-0.112,0.063
5002349,-0.012,0.044,-0.103,-0.022
5002350,0.037,0.015,0.024,-0.015
5002351,0.083,-0.007,-0.020,-0.085
5002352,-0.015,-0.037,-0.012,-0.073
5002353,-0.090,-0.142,0.103,-0.029
5002354,-0.090,-0.068,0.122,0.010
5002355,-0.081,-0.132,0.020,-0.027
5002356,-0.083,0.056,-0.083,0.015
5002357,-0.144,-0.103,0.042,0.020
5002358,-0.112,-0.054,0.017,-0.002
5002359,-0.017,-0.071,0.103,-0.039
5002360,-0.056,-0.076,0.007,-0.005
5002361,0.005,0.039,-0.115,-0.017
5002362,0.034,-0.059,0.020,-0.022
5002363,-0.039,0.051,-0.134,-0.059
5002364,0.027,0.178,-0.029,-0.085
5002365,0.012,0.037,0.076,-0.076
5002366,0.000,0.083,-0.010,-0.142
5002367,-0.015,0.181,-0.154,-0.117
5002368,-0.073,0.002,-0.037,-0.046
5002369,-0.042,-0.034,-0.132,0.027
5002370,-0.032,0.034,0.007,-0.015
5002371,-0.044,0.115,0.137,-0.044
5002372,-0.066,-0.110,0.073,0.005
5002373,-0.010,-0.088,-0.029,0.024
5002374,-0.015,0.015,0.166,0.068
5002375,-0.139,0.046,0.154,0.012
5002376,-0.166,-0.032,-0.024,-0.020
5002377,-0.098,-0.015,0.066,0.010
5002378,0.012,0.208,0.151,0.020
5002379,-0.095,0.029,0.105,0.039
5002380,-0.020,-0.015,-0.081,0.032
5002381,0.054,-0.044,0.083,0.027
5002382,0.044,0.083,0.149,0.042
5002383,-0.002,-0.032,0.015,0.037
5002384,0.085,0.200,-0.037,-0.068
5002385,0.024,0.068,0.063,-0.020
5002386,-0.032,-0.059,0.103,-0.037
5002387,-0.005,0.024,-0.220,-0.056
5002388,0.056,0.203,0.046,-0.024
5002389,0.010,0.127,0.144,-0.037
5002390,-0.068,-0.034,0.049,-0.042
5002391,0.017,0.017,-0.068,-0.056
5002392,-0.042,-0.012,0.017,0.000
5002393,-0.171,-0.002,0.022,0.054
5002394,-0.095,-0.137,0.029,0.032
5002395,-0.017,0.037,0.081,-0.056
5002396,-0.110,0.022,0.168,-0.012
5002397,-0.073,-0.176,0.051,0.020
5002398,-0.054,-0.178,0.024,0.034
5002399,-0.020,-0.059,0.088,0.090
5002400,-0.039,0.127,0.063,0.007
5002401,-0.059,-0.015,-0.020,-0.059
5002402,-0.085,0.044,-0.078,-0.110
5002403,-0.039,-0.051,0.020,-0.093
5002404,0.032,0.056,0.073,-0.051
5002405,0.107,0.212,0.044,-0.002
5002406,0.037,0.234,-0.132,-0.093
5002407,0.010,0.093,0.059,-0.117
5002408,0.112,-0.088,0.037,-0.103
5002409,0.049,0.132,-0.039,-0.039
5002410,0.032,0.034,-0.063,0.024
5002411,-0.034,0.112,-0.046,-0.010
5002412,0.046,0.029,-0.061,-0.044
5002413,-0.054,0.073,0.115,-0.056
5002414,-0.117,-0.056,0.088,-0.029
5002415,-0.139,-0.039,-0.142,-0.005
5002416,-0.061,-0.129,0.210,0.081
5002417,-0.073,-0.090,0.337,0.073
5002418,-0.095,-0.056,-0.005,0.068
5002419,-0.024,0.034,-0.027,0.129
5002420,-0.049,0.146,0.034,0.105
5002421,-0.024,-0.100,-0.125,0.039
5002422,0.076,-0.029,-0.100,-0.098
5002423,0.051,-0.027,-0.256,-0.007
5002424,0.032,0.098,-0.032,0.098
5002425,0.100,0.012,0.083,0.059
5002426,0.093,0.244,-0.100,0.134
5002427,-0.010,0.051,0.012,0.083
5002428,-0.015,0.015,-0.247,-0.032
5002429,0.132,0.076,-0.100,-0.056
5002430,0.044,0.081,0.056,-0.034
5002431,-0.090,-0.007,-0.010,0.010
5002432,-0.061,-0.144,-0.076,-0.017
5002433,-0.085,0.039,0.012,-0.022
5002434,-0.071,0.051,0.017,-0.056
5002435,-0.049,0.017,-0.012,-0.083
5002436,-0.056,-0.132,-0.071,0.032
5002437,-0.061,0.007,0.120,0.073
5002438,-0.051,-0.029,0.129,0.081
5002439,-0.068,-0.076,-0.078,-0.044
5002440,-0.022,0.020,-0.015,-0.046
5002441,-0.024,-0.049,0.095,-0.042
5002442,0.034,-0.049,0.042,-0.032
5002443,-0.024,-0.059,-0.073,-0.007
5002444,-0.027,0.100,-0.012,-0.012
5002445,0.017,0.098,0.010,-0.002
5002446,0.049,0.151,0.039,-0.095
5002447,0.127,0.051,-0.042,-0.063
5002448,0.137,0.120,0.015,-0.063
5002449,0.083,0.085,0.027,-0.054
5002450,-0.002,0.137,0.000,0.029
5002451,0.049,0.107,0.063,0.000
5002452,-0.007,-0.078,0.017,-0.034
5002453,-0.112,-0.046,0.049,-0.054
5002454,-0.110,-0.002,-0.032,-0.044
5002455,-0.100,0.071,0.024,0.007
5002456,-0.020,-0.117,0.110,0.085
5002457,-0.022,-0.063,0.068,0.042
5002458,0.042,0.005,0.032,0.115
5002459,-0.020,-0.012,0.144,0.081
5002460,0.017,0.061,-0.095,0.012
5002461,0.105,0.010,-0.010,0.049
5002462,0.046,-0.068,0.068,0.088
5002463,0.063,0.112,0.127,0.056
5002464,0.046,0.093,-0.095,0.049
5002465,0.190,0.005,-0.022,0.054
5002466,0.161,0.002,-0.120,-0.005
5002467,0.056,0.010,-0.029,0.000
5002468,0.059,0.144,0.027,-0.017
5002469,0.022,-0.032,-0.017,-0.002
5002470,0.059,0.090,-0.046,-0.063
5002471,-0.022,-0.105,0.066,-0.063
5002472,-0.068,-0.032,0.149,0.039
5002473,0.046,-0.063,-0.112,0.024
5002474,-0.024,-0.068,-0.012,0.051
5002475,-0.100,-0.085,0.200,-0.010
5002476,-0.090,-0.156,0.115,-0.039
5002477,-0.039,-0.044,0.022,0.034
5002478,-0.044,-0.107,0.107,0.076
5002479,0.020,0.042,0.176,0.078
5002480,-0.012,-0.154,0.024,0.005
5002481,-0.007,-0.139,-0.002,0.007
5002482,-0.012,0.029,-0.005,-0.010
5002483,0.027,0.000,0.000,0.010
5002484,0.017,0.120,-0.200,-0.068
5002485,0.100,0.073,0.081,-0.054
5002486,0.110,0.120,0.129,-0.068
5002487,0.068,0.154,0.059,-0.007
5002488,-0.005,0.132,-0.051,0.022
5002489,-0.090,0.029,-0.034,0.054
5002490,0.027,0.117,0.076,0.005
5002491,0.039,0.166,0.122,-0.039
5002492,0.066,0.117,-0.010,0.032
5002493,0.015,-0.027,-0.044,-0.017
5002494,-0.015,-0.061,0.020,0.073
5002495,-0.098,0.010,0.164,0.054
5002496,-0.115,-0.042,0.024,-0.002
5002497,-0.061,-0.056,-0.046,-0.039
5002498,0.027,-0.073,0.061,0.039
5002499,-0.024,0.073,0.173,0.098
5002500,-0.068,0.002,0.127,0.122
5002501,-0.051,0.005,-0.132,0.044
5002502,0.037,0.010,-0.022,-0.034
5002503,0.020,0.007,0.056,-0.051
5002504,0.056,-0.125,-0.012,-0.039
5002505,0.039,0.046,-0.093,0.027
5002506,0.024,0.103,0.007,0.034
5002507,0.051,0.029,0.083,-0.005
5002508,0.071,0.127,-0.083,-0.073
5002509,0.049,0.032,-0.056,-0.151
5002510,0.017,0.093,0.073,-0.044
5002511,0.076,0.005,0.078,0.100
5002512,0.056,0.088,-0.061,0.100
5002513,-0.054,-0.007,-0.061,0.000
5002514,-0.063,0.020,-0.049,-0.039
5002515,-0.073,-0.139,-0.010,-0.068
5002516,-0.039,-0.181,-0.027,0.015
5002517,-0.024,-0.029,-0.056,0.098
5002518,-0.061,-0.137,-0.027,0.107
5002519,-0.063,-0.107,0.122,0.034
5002520,-0.020,-0.146,0.022,-0.022
5002521,-0.039,0.005,-0.115,-0.051
5002522,-0.032,-0.215,-0.083,0.015
5002523,-0.037,-0.015,-0.037,0.027
5002524,0.083,-0.007,0.022,0.007
5002525,0.068,-0.034,-0.083,-0.061
5002526,0.068,0.137,-0.098,-0.044
5002527,0.046,0.137,-0.120,-0.054
5002528,-0.063,0.015,-0.076,-0.059
5002529,0.010,0.034,-0.217,-0.044
5002530,0.125,0.066,-0.044,-0.056
5002531,0.098,-0.037,0.125,0.032
5002532,-0.049,0.217,-0.034,-0.068
5002533,-0.046,0.112,-0.061,-0.105
5002534,0.063,-0.085,-0.078,-0.022
5002535,-0.032,-0.032,-0.015,0.000
5002536,-0.122,-0.115,-0.007,0.000
5002537,-0.176,0.090,0.056,-0.010
5002538,-0.090,-0.044,0.144,-0.002
5002539,0.054,-0.066,0.068,-0.049
5002540,0.046,-0.085,-0.107,-0.012
5002541,-0.046,-0.007,-0.049,0.037
5002542,-0.068,-0.059,0.007,0.010
5002543,-0.071,-0.093,-0.044,0.007
5002544,0.000,-0.024,-0.049,-0.054
5002545,-0.020,0.105,0.037,-0.056
5002546,-0.017,-0.095,-0.022,-0.049
5002547,0.076,-0.015,-0.032,0.002
5002548,0.139,-0.042,0.227,-0.007
5002549,0.107,0.039,0.115,0.039
5002550,0.068,0.051,-0.076,-0.007
5002551,0.015,0.105,-0.059,0.037
5002552,0.002,0.208,-0.098,-0.022
5002553,0.083,-0.022,-0.139,-0.022
5002554,0.066,-0.078,-0.015,-0.032
5002555,-0.098,-0.139,-0.095,0.022
5002556,-0.149,0.054,-0.007,0.027
5002557,-0.088,-0.066,0.078,0.015
5002558,-0.017,-0.068,0.015,0.044
5002559,0.044,-0.122,-0.007,0.000
5002560,0.017,-0.146,0.054,0.063
5002561,-0.017,-0.037,-0.066,0.059
5002562,-0.054,-0.166,-0.122,0.059
5002563,0.034,-0.107,0.022,0.112
5002564,0.076,-0.115,0.024,0.095
5002565,0.037,0.061,0.085,-0.007
5002566,-0.002,0.081,-0.032,-0.090
5002567,0.020,-0.007,-0.046,-0.073
5002568,0.029,-0.024,0.007,-0.042
5002569,0.046,0.024,0.032,0.002
5002570,0.012,0.254,-0.032,-0.015
5002571,0.044,0.005,-0.051,0.020
5002572,0.078,0.000,0.083,0.034
5002573,0.063,0.032,-0.149,0.022
5002574,0.010,0.105,-0.073,0.037
5002575,0.081,-0.022,-0.020,0.020
5002576,0.017,-0.054,0.000,0.000
5002577,-0.002,-0.032,0.010,-0.042
5002578,-0.049,-0.039,0.137,-0.017
5002579,-0.171,-0.066,0.054,0.015
5002580,-0.068,-0.103,0.059,0.088
5002581,0.042,-0.005,0.105,0.117
5002582,0.029,0.039,0.178,0.046
5002583,-0.085,-0.010,0.073,-0.024
5002584,-0.073,-0.083,0.015,0.078
5002585,0.000,0.042,0.061,0.100
5002586,0.059,0.095,0.000,0.095
5002587,0.129,0.085,-0.083,0.024
5002588,0.039,-0.002,-0.068,-0.044
5002589,-0.007,-0.002,0.161,-0.076
5002590,0.049,0.125,0.032,-0.032
5002591,0.061,-0.103,-0.017,0.061
5002592,-0.017,0.044,-0.054,0.051
5002593,0.020,0.168,-0.010,-0.022
5002594,0.007,0.020,-0.020,-0.020
5002595,-0.012,-0.161,-0.173,0.029
5002596,-0.010,-0.059,-0.103,0.068
5002597,-0.037,-0.110,0.127,0.066
5002598,-0.054,-0.054,-0.027,0.032
5002599,0.015,-0.044,-0.225,-0.063
5002600,-0.029,-0.073,-0.073,-0.073
5002601,-0.095,-0.051,0.100,-0.042
5002602,-0.059,0.027,0.039,0.042
5002603,-0.022,-0.022,-0.127,0.039
5002604,0.049,-0.063,-0.085,0.024
5002605,-0.005,-0.098,0.007,-0.042
5002606,0.022,0.012,-0.061,-0.046
5002607,-0.076,0.264,-0.127,-0.032
5002608,0.032,0.103,-0.132,0.007
5002609,0.095,-0.088,-0.046,-0.027
5002610,0.129,0.056,0.000,-0.017
5002611,0.061,0.168,-0.076,0.024
5002612,0.022,0.088,0.017,-0.007
5002613,-0.010,-0.054,0.044,-0.100
5002614,-0.042,-0.085,-0.017,-0.078
5002615,-0.063,-0.068,0.115,-0.029
5002616,-0.042,0.090,0.051,0.017
5002617,0.042,0.000,0.071,0.010
5002618,-0.017,0.012,-0.020,0.015
5002619,-0.044,-0.127,0.032,-0.046
5002620,-0.056,-0.085,-0.105,-0.046
5002621,-0.017,0.044,0.054,0.049
5002622,-0.071,0.132,0.017,0.115
5002623,-0.239,-0.078,-0.012,0.056
5002624,-0.122,-0.161,-0.066,-0.039
5002625,0.090,-0.017,0.005,-0.083
5002626,0.061,-0.002,0.083,-0.037
5002627,0.039,-0.002,-0.125,-0.027
5002628,0.056,0.022,-0.129,-0.039
5002629,0.066,-0.051,-0.100,-0.002
5002630,0.056,-0.173,-0.005,0.010
5002631,0.090,0.085,-0.132,-0.073
5002632,0.005,-0.022,-0.193,-0.029
5002633,-0.105,0.010,0.081,-0.020
5002634,0.015,-0.208,0.054,0.007
5002635,0.078,0.012,-0.002,-0.015
5002636,-0.042,0.034,-0.002,0.066
5002637,-0.093,-0.110,0.068,0.027
5002638,-0.017,-0.110,-0.022,-0.024
5002639,0.032,-0.210,-0.020,-0.039
5002640,0.054,0.005,0.081,-0.005
5002641,-0.049,-0.129,0.010,0.085
5002642,0.088,0.071,0.005,0.054
5002643,-0.010,-0.049,0.039,0.005
5002644,-0.037,-0.098,-0.083,-0.049
5002645,-0.017,-0.068,0.017,-0.010
5002646,-0.063,-0.071,-0.083,0.027
5002647,-0.034,0.100,-0.159,0.122
5002648,0.032,-0.042,-0.054,0.024
5002649,0.051,-0.002,0.161,-0.054
5002650,0.046,-0.066,-0.083,-0.071
5002651,0.059,0.078,-0.234,-0.090
5002652,0.059,0.081,0.249,0.000
5002653,-0.012,0.071,-0.310,0.037
5002654,0.024,-0.049,-0.454,0.010
5002655,0.083,-0.022,0.120,-0.027
5002656,-0.012,0.068,0.142,-0.059
5002657,-0.115,0.063,-0.027,0.005
5002658,-0.073,-0.068,0.122,0.049
5002659,0.024,-0.127,0.151,0.015
5002660,0.000,-0.093,-0.073,-0.054
5002661,-0.059,-0.020,0.105,0.002
5002662,-0.054,-0.027,0.085,0.042
5002663,-0.020,-0.093,0.039,0.039
5002664,0.012,-0.042,0.056,-0.020
5002665,-0.081,0.054,-0.012,-0.037
5002666,-0.059,0.122,-0.020,-0.046
5002667,0.027,-0.010,0.039,-0.044
5002668,0.117,-0.032,0.125,-0.066
5002669,0.095,0.073,0.088,-0.044
5002670,-0.024,0.137,-0.020,0.034
5002671,-0.110,0.229,0.095,0.020
5002672,-0.022,0.034,-0.020,-0.044
5002673,0.066,0.042,-0.015,-0.063
5002674,0.059,0.024,-0.134,-0.005
5002675,-0.051,0.056,-0.012,0.012
5002676,-0.073,-0.073,-0.017,0.071
5002677,-0.012,-0.061,0.017,0.029
5002678,0.000,0.029,0.081,0.044
5002679,-0.066,0.083,-0.125,-0.007
5002680,-0.068,0.020,-0.122,0.005
5002681,0.000,-0.149,0.049,-0.010
5002682,-0.037,-0.120,0.010,0.103
5002683,0.081,-0.115,-0.078,0.088
5002684,0.029,-0.015,0.022,0.049
5002685,0.012,0.015,-0.056,0.015
5002686,0.071,0.159,-0.005,-0.002
5002687,0.083,-0.159,0.002,0.007
5002688,0.042,-0.044,0.107,0.017
5002689,0.017,0.027,-0.078,-0.012
5002690,0.042,0.122,-0.076,-0.022
5002691,0.110,0.161,-0.066,-0.059
5002692,0.039,0.144,-0.112,-0.020
5002693,-0.076,0.071,-0.032,0.005
5002694,-0.015,0.002,0.107,0.005
5002695,-0.042,0.037,-0.032,0.015
5002696,-0.073,-0.007,-0.024,0.056
5002697,-0.034,0.029,0.110,0.081
5002698,-0.002,-0.078,-0.073,0.044
5002699,-0.081,-0.024,0.010,-0.005
5002700,-0.098,0.007,0.059,0.020
5002701,-0.034,-0.166,0.061,0.034
5002702,-0.027,-0.037,-0.039,0.029
5002703,-0.061,-0.115,-0.105,0.024
5002704,-0.037,-0.039,-0.034,0.005
5002705,0.059,-0.010,0.015,-0.034
5002706,0.081,0.007,-0.029,-0.017
5002707,-0.046,0.005,0.012,0.022
5002708,-0.093,0.112,0.039,-0.046
5002709,0.068,0.129,0.012,-0.090
5002710,0.112,0.100,-0.088,-0.071
5002711,0.017,-0.110,-0.190,0.059
5002712,-0.022,-0.071,-0.132,0.002
5002713,-0.037,0.032,-0.054,-0.024
5002714,-0.029,0.027,-0.037,-0.081
5002715,0.054,-0.059,0.027,0.000
5002716,0.115,0.054,-0.088,0.151
5002717,-0.134,-0.054,0.076,0.081
5002718,-0.193,-0.093,0.083,-0.051
5002719,0.046,-0.005,-0.176,-0.154
5002720,0.212,-0.110,-0.066,0.039
5002721,-0.115,-0.068,0.112,0.142
5002722,-0.215,-0.134,-0.117,0.093
5002723,-0.068,-0.100,-0.112,-0.071
5002724,0.061,-0.142,0.027,-0.024
5002725,0.122,-0.020,0.054,0.022
5002726,-0.027,0.049,0.076,0.049
5002727,-0.142,0.027,0.005,-0.005
5002728,-0.056,-0.049,0.081,-0.027
5002729,0.107,-0.107,0.085,0.010
5002730,0.105,0.024,0.037,0.049
5002731,-0.063,0.034,-0.110,0.071
5002732,-0.059,0.088,0.039,0.061
5002733,0.146,0.081,0.000,0.002
5002734,0.117,-0.017,-0.144,-0.034
5002735,-0.117,0.117,0.061,0.022
5002736,-0.093,-0.042,0.149,0.029
5002737,0.002,0.205,-0.110,0.042
5002738,0.042,-0.005,-0.073,-0.002
5002739,0.037,-0.071,0.144,0.051
5002740,-0.076,0.007,0.183,0.049
5002741,-0.027,-0.100,-0.020,0.044
5002742,0.005,-0.042,-0.015,0.024
5002743,0.034,0.037,0.034,0.002
5002744,-0.039,0.115,0.024,-0.024
5002745,-0.078,0.037,0.110,-0.068
5002746,0.022,-0.017,0.115,-0.020
5002747,0.056,-0.132,-0.259,-0.059
5002748,0.029,0.015,0.208,-0.002
5002749,-0.037,0.007,0.378,0.012
5002750,0.063,0.054,0.134,-0.007
5002751,0.142,0.085,-0.017,-0.090
5002752,0.061,0.071,0.056,-0.117
5002753,-0.071,0.032,0.063,-0.051
5002754,-0.029,0.046,-0.017,-0.010
5002755,0.044,-0.073,-0.012,-0.010
5002756,0.029,-0.142,-0.002,-0.110
5002757,-0.054,-0.020,-0.037,-0.051
5002758,-0.173,-0.078,0.042,-0.020
5002759,-0.054,-0.046,0.071,0.061
5002760,0.156,-0.110,0.005,0.005
5002761,0.139,-0.107,-0.115,0.063
5002762,-0.034,-0.112,0.022,0.073
5002763,-0.073,-0.076,-0.071,0.032
5002764,0.034,-0.061,0.005,0.029
5002765,0.071,-0.020,0.032,0.007
5002766,0.012,0.000,-0.134,0.022
5002767,-0.051,-0.046,-0.171,0.034
5002768,-0.005,0.007,0.002,-0.029
5002769,0.037,-0.046,0.037,-0.042
5002770,0.093,0.056,0.022,-0.007
5002771,0.093,0.110,-0.085,0.061
5002772,-0.007,0.022,-0.095,0.078
5002773,-0.010,-0.093,-0.007,-0.005
5002774,0.068,-0.037,-0.007,-0.039
5002775,-0.063,0.032,-0.015,-0.063
5002776,-0.120,0.010,-0.127,-0.056
5002777,0.051,-0.046,-0.093,-0.015
5002778,0.146,-0.115,0.083,0.073
5002779,-0.020,0.037,0.076,0.161
5002780,-0.125,-0.125,0.112,-0.010
5002781,-0.151,0.083,-0.085,-0.139
5002782,0.054,-0.090,-0.029,-0.093
5002783,0.229,0.054,0.054,0.046
5002784,0.034,-0.078,-0.042,0.076
5002785,-0.146,-0.078,-0.046,0.029
5002786,-0.049,-0.005,0.042,-0.081
5002787,0.115,-0.020,-0.078,-0.110
5002788,0.076,0.000,-0.129,-0.063
5002789,0.005,-0.015,-0.105,0.059
5002790,-0.042,0.125,-0.088,0.034
5002791,0.022,-0.059,-0.103,-0.107
5002792,0.129,0.181,-0.098,-0.183
5002793,0.144,0.015,-0.081,-0.129
5002794,-0.010,-0.037,-0.078,0.027
5002795,-0.002,0.042,-0.188,0.144
5002796,0.078,0.054,-0.024,0.078
5002797,0.134,0.044,-0.010,-0.037
5002798,0.037,-0.125,0.002,-0.142
5002799,-0.115,-0.139,0.071,0.005
5002800,-0.217,-0.103,-0.015,0.110
5002801,-0.044,-0.056,0.071,0.146
5002802,0.110,-0.278,0.120,0.020
5002803,-0.044,-0.007,0.056,-0.027
5002804,-0.134,-0.198,0.098,-0.010
5002805,-0.098,-0.076,-0.078,0.044
5002806,0.117,0.010,-0.146,0.083
5002807,0.115,-0.012,0.063,0.083
5002808,0.032,-0.127,-0.037,-0.007
5002809,-0.007,-0.024,-0.090,-0.093
5002810,0.076,0.173,-0.032,-0.088
5002811,0.173,-0.010,0.007,0.037
5002812,0.151,-0.032,0.054,0.159
5002813,0.054,0.090,-0.188,0.112
5002814,-0.122,0.073,-0.154,-0.002
5002815,0.095,-0.017,0.083,-0.139
5002816,0.095,0.083,-0.020,-0.076
5002817,0.007,-0.066,0.098,0.073
5002818,-0.029,-0.046,0.042,0.107
5002819,-0.051,-0.059,-0.090,0.056
5002820,0.027,-0.110,0.103,-0.051
5002821,0.015,-0.044,-0.037,-0.073
5002822,-0.054,-0.115,0.142,-0.034
5002823,-0.107,-0.049,0.037,0.078
5002824,-0.039,-0.247,0.139,0.100
5002825,0.032,-0.085,0.093,0.056
5002826,0.005,-0.078,0.044,0.039
5002827,-0.078,0.090,-0.046,-0.010
5002828,-0.068,-0.039,-0.010,-0.039
5002829,0.071,-0.020,-0.063,0.071
5002830,0.139,0.081,0.000,0.100
5002831,0.059,0.005,-0.039,-0.034
5002832,-0.029,0.071,-0.037,-0.088
5002833,0.037,0.037,-0.063,-0.083
5002834,0.112,0.083,-0.125,0.029
5002835,0.015,0.024,-0.046,0.054
5002836,-0.037,0.154,0.098,-0.024
5002837,0.005,-0.015,-0.010,-0.005
5002838,0.164,-0.051,-0.068,0.027
5002839,0.059,0.024,0.015,0.027
5002840,-0.049,0.044,0.093,0.051
5002841,-0.002,0.059,0.081,0.054
5002842,-0.015,-0.134,-0.002,0.024
5002843,0.046,-0.093,0.017,-0.017
5002844,0.027,-0.093,0.076,-0.015
5002845,-0.051,-0.051,-0.068,0.073
5002846,-0.017,-0.056,0.044,0.100
5002847,-0.005,-0.068,-0.063,-0.010
5002848,-0.007,0.002,0.012,-0.032
5002849,0.005,0.073,0.159,0.034
5002850,-0.022,0.017,-0.010,0.098
5002851,0.085,-0.046,-0.173,0.027
5002852,0.039,-0.010,-0.125,-0.059
5002853,-0.007,-0.032,-0.061,-0.125
5002854,0.002,0.029,0.049,-0.059
5002855,0.085,-0.012,-0.015,0.029
5002856,0.056,0.112,-0.105,-0.027
5002857,0.022,0.042,0.093,-0.049
5002858,0.024,0.039,0.056,-0.085
5002859,0.037,-0.066,0.010,-0.010
5002860,-0.022,-0.078,-0.037,0.056
5002861,-0.073,-0.122,-0.017,0.034
5002862,-0.061,-0.046,-0.020,0.010
5002863,-0.093,0.073,0.017,-0.024
5002864,-0.085,-0.198,0.088,-0.034
5002865,-0.049,-0.103,-0.146,0.046
5002866,-0.054,-0.061,0.095,0.085
5002867,-0.037,-0.005,0.022,0.110
5002868,0.007,-0.127,0.066,0.010
5002869,-0.010,0.081,-0.081,-0.049
5002870,0.002,0.044,-0.061,-0.037
5002871,0.049,0.049,-0.146,0.027
5002872,0.068,0.015,-0.037,0.061
5002873,0.071,0.020,-0.095,0.032
5002874,0.034,0.212,-0.112,-0.037
5002875,0.000,0.105,-0.061,-0.063
5002876,0.007,0.046,-0.154,-0.049
5002877,0.027,-0.088,-0.112,-0.032
5002878,0.010,0.076,-0.066,-0.012
5002879,-0.051,-0.020,-0.112,-0.012
5002880,-0.103,0.181,-0.024,0.022
5002881,0.027,0.022,-0.017,0.022
5002882,0.017,-0.264,-0.037,0.063
